#node1	node2	node1_string_id	node2_string_id	homology	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
SF3A1	SRRM2	9606.ENSP00000215793	9606.ENSP00000301740	0	0.863	0.900	0	0.985
SF3A1	WBP4	9606.ENSP00000215793	9606.ENSP00000368801	0	0.893	0.900	0	0.988
SF3A1	TXNL4A	9606.ENSP00000215793	9606.ENSP00000269601	0	0.906	0.900	0	0.990
SF3A1	ZMAT2	9606.ENSP00000215793	9606.ENSP00000274712	0	0.917	0.900	0	0.991
SF3A1	SNIP1	9606.ENSP00000215793	9606.ENSP00000296215	0	0.928	0.900	0	0.992
SF3A1	SNRPB	9606.ENSP00000215793	9606.ENSP00000412566	0	0.946	0.900	0	0.994
SF3A1	SF3B5	9606.ENSP00000215793	9606.ENSP00000356541	0	0.946	0.900	0	0.994
SF3A1	SNRPB2	9606.ENSP00000215793	9606.ENSP00000246071	0	0.960	0.900	0	0.995
SF3A1	SNRPD3	9606.ENSP00000215793	9606.ENSP00000215829	0	0.964	0.900	0	0.996
SF3A1	SNRNP200	9606.ENSP00000215793	9606.ENSP00000317123	0	0.970	0.900	0	0.996
SF3A1	SNRPF	9606.ENSP00000215793	9606.ENSP00000266735	0	0.968	0.900	0	0.996
SF3A1	SNRPD1	9606.ENSP00000215793	9606.ENSP00000300413	0	0.963	0.900	0	0.996
SF3A1	SNRPE	9606.ENSP00000215793	9606.ENSP00000400591	0	0.968	0.900	0	0.996
SF3A1	SF3B2	9606.ENSP00000215793	9606.ENSP00000318861	0	0.963	0.900	0	0.996
SF3A1	SF3B3	9606.ENSP00000215793	9606.ENSP00000305790	0	0.983	0.900	0	0.998
SF3A1	SF3B1	9606.ENSP00000215793	9606.ENSP00000335321	0	0.981	0.900	0	0.998
SF3A1	SNRPD2	9606.ENSP00000215793	9606.ENSP00000342374	0	0.986	0.900	0	0.998
SF3A1	SF3B4	9606.ENSP00000215793	9606.ENSP00000271628	0	0.983	0.900	0	0.998
SF3A1	SNRPG	9606.ENSP00000215793	9606.ENSP00000272348	0	0.986	0.900	0	0.998
SF3A1	SF3A2	9606.ENSP00000215793	9606.ENSP00000221494	0	0.992	0.900	0	0.999
SF3A1	SF3A3	9606.ENSP00000215793	9606.ENSP00000362110	0	0.993	0.900	0	0.999
SF3A1	SNRPA1	9606.ENSP00000215793	9606.ENSP00000254193	0	0.990	0.900	0	0.999
SF3A2	SNRPD3	9606.ENSP00000221494	9606.ENSP00000215829	0	0.983	0.900	0	0.998
SF3A2	ZC3H18	9606.ENSP00000221494	9606.ENSP00000416951	0	0.707	0	0	0.707
SF3A2	U2AFBP	9606.ENSP00000221494	9606.ENSP00000291552	0	0.762	0	0	0.762
SF3A2	SNRNP40	9606.ENSP00000221494	9606.ENSP00000263694	0	0.800	0	0	0.800
SF3A2	USP39	9606.ENSP00000221494	9606.ENSP00000312981	0	0.800	0	0	0.800
SF3A2	XAB2	9606.ENSP00000221494	9606.ENSP00000351137	0	0.800	0	0	0.800
SF3A2	UBL5	9606.ENSP00000221494	9606.ENSP00000351492	0	0.800	0	0	0.800
SF3A2	SRRM1	9606.ENSP00000221494	9606.ENSP00000326261	0	0.916	0	0	0.916
SF3A2	U2AF2	9606.ENSP00000221494	9606.ENSP00000307863	0	0.797	0.540	0	0.902
SF3A2	SNW1	9606.ENSP00000221494	9606.ENSP00000261531	0	0.940	0	0	0.940
SF3A2	SNRPC	9606.ENSP00000221494	9606.ENSP00000244520	0	0.952	0.360	0	0.968
SF3A2	SNRNP70	9606.ENSP00000221494	9606.ENSP00000472998	0	0.917	0.540	0	0.960
SF3A2	SNRPA	9606.ENSP00000221494	9606.ENSP00000243563	0	0.978	0	0	0.978
SF3A2	SMU1	9606.ENSP00000221494	9606.ENSP00000380336	0	0.800	0.900	0	0.979
SF3A2	SF3B6	9606.ENSP00000221494	9606.ENSP00000233468	0	0.950	0.600	0	0.979
SF3A2	WBP4	9606.ENSP00000221494	9606.ENSP00000368801	0	0.831	0.900	0	0.982
SF3A2	ZMAT2	9606.ENSP00000221494	9606.ENSP00000274712	0	0.906	0.900	0	0.990
SF3A2	TXNL4A	9606.ENSP00000221494	9606.ENSP00000269601	0	0.906	0.900	0	0.990
SF3A2	SNRPD1	9606.ENSP00000221494	9606.ENSP00000300413	0	0.925	0.900	0	0.992
SF3A2	SNIP1	9606.ENSP00000221494	9606.ENSP00000296215	0	0.936	0.900	0	0.993
SF3A2	SRRM2	9606.ENSP00000221494	9606.ENSP00000301740	0	0.947	0.900	0	0.994
SF3A2	SF3B4	9606.ENSP00000221494	9606.ENSP00000271628	0	0.979	0.900	0	0.997
SF3A2	SNRPE	9606.ENSP00000221494	9606.ENSP00000400591	0	0.979	0.900	0	0.997
SF3A2	SNRPF	9606.ENSP00000221494	9606.ENSP00000266735	0	0.976	0.900	0	0.997
SF3A2	SNRNP200	9606.ENSP00000221494	9606.ENSP00000317123	0	0.979	0.900	0	0.997
SF3A2	SNRPD2	9606.ENSP00000221494	9606.ENSP00000342374	0	0.983	0.900	0	0.998
SF3A2	SNRPG	9606.ENSP00000221494	9606.ENSP00000272348	0	0.987	0.900	0	0.998
SF3A2	SNRPB2	9606.ENSP00000221494	9606.ENSP00000246071	0	0.981	0.900	0	0.998
SF3A2	SF3B1	9606.ENSP00000221494	9606.ENSP00000335321	0	0.985	0.900	0	0.998
SF3A2	SNRPB	9606.ENSP00000221494	9606.ENSP00000412566	0	0.986	0.900	0	0.998
SF3A2	SF3B3	9606.ENSP00000221494	9606.ENSP00000305790	0	0.988	0.900	0	0.998
SF3A2	SF3B5	9606.ENSP00000221494	9606.ENSP00000356541	0	0.986	0.900	0	0.998
SF3A2	SNRPA1	9606.ENSP00000221494	9606.ENSP00000254193	0	0.990	0.900	0	0.998
SF3A2	SF3B2	9606.ENSP00000221494	9606.ENSP00000318861	0	0.990	0.900	0	0.999
SF3A2	SF3A3	9606.ENSP00000221494	9606.ENSP00000362110	0	0.991	0.900	0	0.999
SF3A3	SNRPD3	9606.ENSP00000362110	9606.ENSP00000215829	0	0.977	0.900	0	0.997
SF3A3	SF3B6	9606.ENSP00000362110	9606.ENSP00000233468	0	0.800	0.600	0	0.916
SF3A3	SNRPA	9606.ENSP00000362110	9606.ENSP00000243563	0	0.983	0	0	0.983
SF3A3	SNRPC	9606.ENSP00000362110	9606.ENSP00000244520	0	0.964	0	0	0.964
SF3A3	SNRPB2	9606.ENSP00000362110	9606.ENSP00000246071	0	0.983	0.900	0	0.998
SF3A3	SNRPA1	9606.ENSP00000362110	9606.ENSP00000254193	0	0.991	0.900	0	0.999
SF3A3	SNW1	9606.ENSP00000362110	9606.ENSP00000261531	0	0.827	0	0	0.827
SF3A3	SNRNP40	9606.ENSP00000362110	9606.ENSP00000263694	0	0.800	0	0	0.800
SF3A3	SNRPF	9606.ENSP00000362110	9606.ENSP00000266735	0	0.981	0.900	0	0.998
SF3A3	TXNL4A	9606.ENSP00000362110	9606.ENSP00000269601	0	0.906	0.900	0	0.990
SF3A3	SF3B4	9606.ENSP00000362110	9606.ENSP00000271628	0	0.916	0.900	0	0.991
SF3A3	SNRPG	9606.ENSP00000362110	9606.ENSP00000272348	0	0.983	0.900	0	0.998
SF3A3	ZMAT2	9606.ENSP00000362110	9606.ENSP00000274712	0	0.931	0.900	0	0.992
SF3A3	SNIP1	9606.ENSP00000362110	9606.ENSP00000296215	0	0.928	0.900	0	0.992
SF3A3	SNRPD1	9606.ENSP00000362110	9606.ENSP00000300413	0	0.961	0.900	0	0.995
SF3A3	SRRM2	9606.ENSP00000362110	9606.ENSP00000301740	0	0.830	0.900	0	0.982
SF3A3	SF3B3	9606.ENSP00000362110	9606.ENSP00000305790	0	0.974	0.900	0	0.997
SF3A3	USP39	9606.ENSP00000362110	9606.ENSP00000312981	0	0.800	0	0	0.800
SF3A3	SNRNP200	9606.ENSP00000362110	9606.ENSP00000317123	0	0.988	0.900	0	0.998
SF3A3	SF3B2	9606.ENSP00000362110	9606.ENSP00000318861	0	0.963	0.900	0	0.996
SF3A3	SRRM1	9606.ENSP00000362110	9606.ENSP00000326261	0	0.800	0	0	0.800
SF3A3	SF3B1	9606.ENSP00000362110	9606.ENSP00000335321	0	0.968	0.900	0	0.996
SF3A3	SNRPD2	9606.ENSP00000362110	9606.ENSP00000342374	0	0.985	0.900	0	0.998
SF3A3	XAB2	9606.ENSP00000362110	9606.ENSP00000351137	0	0.923	0	0	0.923
SF3A3	UBL5	9606.ENSP00000362110	9606.ENSP00000351492	0	0.800	0	0	0.800
SF3A3	SF3B5	9606.ENSP00000362110	9606.ENSP00000356541	0	0.946	0.900	0	0.994
SF3A3	SNRNP70	9606.ENSP00000362110	9606.ENSP00000472998	0	0.895	0	0	0.895
SF3A3	SMU1	9606.ENSP00000362110	9606.ENSP00000380336	0	0.800	0.900	0	0.979
SF3A3	WBP4	9606.ENSP00000362110	9606.ENSP00000368801	0	0.862	0.900	0	0.985
SF3A3	SNRPB	9606.ENSP00000362110	9606.ENSP00000412566	0	0.954	0.900	0	0.995
SF3A3	SNRPE	9606.ENSP00000362110	9606.ENSP00000400591	0	0.982	0.900	0	0.998
SF3B1	SNRPD3	9606.ENSP00000335321	9606.ENSP00000215829	0	0.987	0.900	0	0.998
SF3B1	SF3B6	9606.ENSP00000335321	9606.ENSP00000233468	0	0.988	0.900	0	0.998
SF3B1	SNRPA	9606.ENSP00000335321	9606.ENSP00000243563	0	0.974	0	0	0.974
SF3B1	SNRPC	9606.ENSP00000335321	9606.ENSP00000244520	0	0.906	0.360	0	0.937
SF3B1	SNRPB2	9606.ENSP00000335321	9606.ENSP00000246071	0	0.976	0.900	0	0.997
SF3B1	SNRPA1	9606.ENSP00000335321	9606.ENSP00000254193	0	0.995	0.900	0	0.999
SF3B1	SNW1	9606.ENSP00000335321	9606.ENSP00000261531	0	0.959	0	0	0.959
SF3B1	SNRNP40	9606.ENSP00000335321	9606.ENSP00000263694	0	0.806	0	0	0.806
SF3B1	SNRPF	9606.ENSP00000335321	9606.ENSP00000266735	0	0.985	0.900	0	0.998
SF3B1	TXNL4A	9606.ENSP00000335321	9606.ENSP00000269601	0	0.906	0.900	0	0.990
SF3B1	SF3B4	9606.ENSP00000335321	9606.ENSP00000271628	0	0.983	0.900	0	0.998
SF3B1	SNRPG	9606.ENSP00000335321	9606.ENSP00000272348	0	0.984	0.900	0	0.998
SF3B1	ZMAT2	9606.ENSP00000335321	9606.ENSP00000274712	0	0.906	0.900	0	0.990
SF3B1	SNIP1	9606.ENSP00000335321	9606.ENSP00000296215	0	0.969	0.900	0	0.996
SF3B1	SNRPD1	9606.ENSP00000335321	9606.ENSP00000300413	0	0.908	0.900	0	0.990
SF3B1	SRRM2	9606.ENSP00000335321	9606.ENSP00000301740	0	0.885	0.900	0	0.988
SF3B1	SF3B3	9606.ENSP00000335321	9606.ENSP00000305790	0	0.991	0.900	0	0.999
SF3B1	U2AF2	9606.ENSP00000335321	9606.ENSP00000307863	0	0.768	0.540	0	0.889
SF3B1	USP39	9606.ENSP00000335321	9606.ENSP00000312981	0	0.818	0	0	0.818
SF3B1	SNRNP200	9606.ENSP00000335321	9606.ENSP00000317123	0	0.988	0.900	0	0.998
SF3B1	SF3B2	9606.ENSP00000335321	9606.ENSP00000318861	0	0.991	0.900	0	0.999
SF3B1	SRRM1	9606.ENSP00000335321	9606.ENSP00000326261	0	0.811	0	0	0.811
SF3B1	UBL5	9606.ENSP00000335321	9606.ENSP00000351492	0	0.800	0	0	0.800
SF3B1	XAB2	9606.ENSP00000335321	9606.ENSP00000351137	0	0.906	0	0	0.906
SF3B1	SNRNP70	9606.ENSP00000335321	9606.ENSP00000472998	0	0.821	0.540	0	0.914
SF3B1	SMU1	9606.ENSP00000335321	9606.ENSP00000380336	0	0.800	0.900	0	0.979
SF3B1	WBP4	9606.ENSP00000335321	9606.ENSP00000368801	0	0.857	0.900	0	0.985
SF3B1	SNRPB	9606.ENSP00000335321	9606.ENSP00000412566	0	0.943	0.900	0	0.994
SF3B1	SNRPD2	9606.ENSP00000335321	9606.ENSP00000342374	0	0.985	0.900	0	0.998
SF3B1	SNRPE	9606.ENSP00000335321	9606.ENSP00000400591	0	0.987	0.900	0	0.998
SF3B1	SF3B5	9606.ENSP00000335321	9606.ENSP00000356541	0	0.992	0.900	0	0.999
SF3B2	SNRPD3	9606.ENSP00000318861	9606.ENSP00000215829	0	0.989	0.900	0	0.998
SF3B2	SF3B6	9606.ENSP00000318861	9606.ENSP00000233468	0	0.964	0.900	0	0.996
SF3B2	SNRPA	9606.ENSP00000318861	9606.ENSP00000243563	0	0.924	0	0	0.924
SF3B2	SNRPC	9606.ENSP00000318861	9606.ENSP00000244520	0	0.913	0	0	0.913
SF3B2	SNRPB2	9606.ENSP00000318861	9606.ENSP00000246071	0	0.969	0.900	0	0.996
SF3B2	SNRPA1	9606.ENSP00000318861	9606.ENSP00000254193	0	0.992	0.900	0	0.999
SF3B2	SNW1	9606.ENSP00000318861	9606.ENSP00000261531	0	0.914	0	0	0.914
SF3B2	SNRNP40	9606.ENSP00000318861	9606.ENSP00000263694	0	0.800	0	0	0.800
SF3B2	SNRPF	9606.ENSP00000318861	9606.ENSP00000266735	0	0.955	0.900	0	0.995
SF3B2	TXNL4A	9606.ENSP00000318861	9606.ENSP00000269601	0	0.906	0.900	0	0.990
SF3B2	SF3B4	9606.ENSP00000318861	9606.ENSP00000271628	0	0.988	0.900	0	0.998
SF3B2	SNRPG	9606.ENSP00000318861	9606.ENSP00000272348	0	0.988	0.900	0	0.998
SF3B2	ZMAT2	9606.ENSP00000318861	9606.ENSP00000274712	0	0.906	0.900	0	0.990
SF3B2	U2AFBP	9606.ENSP00000318861	9606.ENSP00000291552	0	0.745	0	0	0.745
SF3B2	SNIP1	9606.ENSP00000318861	9606.ENSP00000296215	0	0.928	0.900	0	0.992
SF3B2	SNRPD1	9606.ENSP00000318861	9606.ENSP00000300413	0	0.756	0.900	0	0.974
SF3B2	SRRM2	9606.ENSP00000318861	9606.ENSP00000301740	0	0.876	0.900	0	0.987
SF3B2	SF3B3	9606.ENSP00000318861	9606.ENSP00000305790	0	0.989	0.900	0	0.998
SF3B2	USP39	9606.ENSP00000318861	9606.ENSP00000312981	0	0.800	0	0	0.800
SF3B2	SNRNP200	9606.ENSP00000318861	9606.ENSP00000317123	0	0.981	0.900	0	0.998
SF3B2	UBL5	9606.ENSP00000318861	9606.ENSP00000351492	0	0.800	0	0	0.800
SF3B2	SNRNP70	9606.ENSP00000318861	9606.ENSP00000472998	0	0.837	0	0	0.837
SF3B2	SRRM1	9606.ENSP00000318861	9606.ENSP00000326261	0	0.874	0	0	0.874
SF3B2	XAB2	9606.ENSP00000318861	9606.ENSP00000351137	0	0.926	0	0	0.926
SF3B2	SMU1	9606.ENSP00000318861	9606.ENSP00000380336	0	0.800	0.900	0	0.979
SF3B2	WBP4	9606.ENSP00000318861	9606.ENSP00000368801	0	0.831	0.900	0	0.982
SF3B2	SNRPB	9606.ENSP00000318861	9606.ENSP00000412566	0	0.953	0.900	0	0.995
SF3B2	SNRPE	9606.ENSP00000318861	9606.ENSP00000400591	0	0.968	0.900	0	0.996
SF3B2	SNRPD2	9606.ENSP00000318861	9606.ENSP00000342374	0	0.966	0.900	0	0.996
SF3B2	SF3B5	9606.ENSP00000318861	9606.ENSP00000356541	0	0.988	0.900	0	0.998
SF3B3	SNRPD3	9606.ENSP00000305790	9606.ENSP00000215829	0	0.977	0.900	0	0.997
SF3B3	SF3B6	9606.ENSP00000305790	9606.ENSP00000233468	0	0.963	0.900	0	0.996
SF3B3	SNRPA	9606.ENSP00000305790	9606.ENSP00000243563	0	0.931	0	0	0.931
SF3B3	SNRPC	9606.ENSP00000305790	9606.ENSP00000244520	0	0.914	0	0	0.914
SF3B3	SNRPB2	9606.ENSP00000305790	9606.ENSP00000246071	0	0.969	0.900	0	0.996
SF3B3	SNRPA1	9606.ENSP00000305790	9606.ENSP00000254193	0	0.990	0.900	0	0.998
SF3B3	SNW1	9606.ENSP00000305790	9606.ENSP00000261531	0	0.968	0	0	0.968
SF3B3	SNRNP40	9606.ENSP00000305790	9606.ENSP00000263694	0	0.800	0	0	0.800
SF3B3	SNRPF	9606.ENSP00000305790	9606.ENSP00000266735	0	0.961	0.900	0	0.995
SF3B3	TXNL4A	9606.ENSP00000305790	9606.ENSP00000269601	0	0.906	0.900	0	0.990
SF3B3	SF3B4	9606.ENSP00000305790	9606.ENSP00000271628	0	0.988	0.900	0	0.998
SF3B3	SNRPG	9606.ENSP00000305790	9606.ENSP00000272348	0	0.981	0.900	0	0.998
SF3B3	ZMAT2	9606.ENSP00000305790	9606.ENSP00000274712	0	0.919	0.900	0	0.991
SF3B3	SNIP1	9606.ENSP00000305790	9606.ENSP00000296215	0	0.938	0.900	0	0.993
SF3B3	SNRPD1	9606.ENSP00000305790	9606.ENSP00000300413	0	0.910	0.900	0	0.990
SF3B3	SRRM2	9606.ENSP00000305790	9606.ENSP00000301740	0	0.900	0.900	0	0.989
SF3B3	USP39	9606.ENSP00000305790	9606.ENSP00000312981	0	0.800	0	0	0.800
SF3B3	UBL5	9606.ENSP00000305790	9606.ENSP00000351492	0	0.800	0	0	0.800
SF3B3	SRRM1	9606.ENSP00000305790	9606.ENSP00000326261	0	0.815	0	0	0.815
SF3B3	SNRNP70	9606.ENSP00000305790	9606.ENSP00000472998	0	0.826	0	0	0.826
SF3B3	XAB2	9606.ENSP00000305790	9606.ENSP00000351137	0	0.966	0	0	0.966
SF3B3	WBP4	9606.ENSP00000305790	9606.ENSP00000368801	0	0.851	0.900	0	0.984
SF3B3	SMU1	9606.ENSP00000305790	9606.ENSP00000380336	0	0.818	0.900	0	0.981
SF3B3	SNRPB	9606.ENSP00000305790	9606.ENSP00000412566	0	0.943	0.900	0	0.994
SF3B3	SNRPE	9606.ENSP00000305790	9606.ENSP00000400591	0	0.988	0.900	0	0.998
SF3B3	SNRPD2	9606.ENSP00000305790	9606.ENSP00000342374	0	0.987	0.900	0	0.998
SF3B3	SNRNP200	9606.ENSP00000305790	9606.ENSP00000317123	0	0.983	0.900	0	0.998
SF3B3	SF3B5	9606.ENSP00000305790	9606.ENSP00000356541	0	0.991	0.900	0	0.999
SF3B4	SNRPD3	9606.ENSP00000271628	9606.ENSP00000215829	0	0.914	0.900	0	0.991
SF3B4	SF3B6	9606.ENSP00000271628	9606.ENSP00000233468	0	0.944	0.900	0	0.994
SF3B4	SNRPA	9606.ENSP00000271628	9606.ENSP00000243563	0	0.929	0	0	0.929
SF3B4	SRSF6	9606.ENSP00000271628	9606.ENSP00000244020	0	0.645	0.600	0	0.851
SF3B4	SNRPC	9606.ENSP00000271628	9606.ENSP00000244520	0	0.917	0	0	0.917
SF3B4	SNRPB2	9606.ENSP00000271628	9606.ENSP00000246071	0	0.971	0.900	0	0.997
SF3B4	SNRPA1	9606.ENSP00000271628	9606.ENSP00000254193	0	0.986	0.900	0	0.998
SF3B4	SNW1	9606.ENSP00000271628	9606.ENSP00000261531	0	0.913	0	0	0.913
SF3B4	SNRNP40	9606.ENSP00000271628	9606.ENSP00000263694	0	0.800	0	0	0.800
SF3B4	SNRPF	9606.ENSP00000271628	9606.ENSP00000266735	0	0.942	0.900	0	0.993
SF3B4	TXNL4A	9606.ENSP00000271628	9606.ENSP00000269601	0	0.906	0.900	0	0.990
SF3B4	USP39	9606.ENSP00000271628	9606.ENSP00000312981	0	0.800	0	0	0.800
SF3B4	UBL5	9606.ENSP00000271628	9606.ENSP00000351492	0	0.800	0	0	0.800
SF3B4	XAB2	9606.ENSP00000271628	9606.ENSP00000351137	0	0.800	0	0	0.800
SF3B4	SNRNP70	9606.ENSP00000271628	9606.ENSP00000472998	0	0.818	0	0	0.818
SF3B4	SNRPD1	9606.ENSP00000271628	9606.ENSP00000300413	0	0.559	0.900	0	0.954
SF3B4	SMU1	9606.ENSP00000271628	9606.ENSP00000380336	0	0.800	0.900	0	0.979
SF3B4	WBP4	9606.ENSP00000271628	9606.ENSP00000368801	0	0.826	0.900	0	0.981
SF3B4	SRRM2	9606.ENSP00000271628	9606.ENSP00000301740	0	0.880	0.900	0	0.987
SF3B4	SNRPD2	9606.ENSP00000271628	9606.ENSP00000342374	0	0.914	0.900	0	0.991
SF3B4	ZMAT2	9606.ENSP00000271628	9606.ENSP00000274712	0	0.916	0.900	0	0.991
SF3B4	SNIP1	9606.ENSP00000271628	9606.ENSP00000296215	0	0.919	0.900	0	0.991
SF3B4	SNRPE	9606.ENSP00000271628	9606.ENSP00000400591	0	0.921	0.900	0	0.991
SF3B4	SNRPG	9606.ENSP00000271628	9606.ENSP00000272348	0	0.940	0.900	0	0.993
SF3B4	SNRNP200	9606.ENSP00000271628	9606.ENSP00000317123	0	0.942	0.900	0	0.993
SF3B4	SNRPB	9606.ENSP00000271628	9606.ENSP00000412566	0	0.940	0.900	0	0.993
SF3B4	SF3B5	9606.ENSP00000271628	9606.ENSP00000356541	0	0.982	0.900	0	0.998
SF3B5	SNRPD3	9606.ENSP00000356541	9606.ENSP00000215829	0	0.946	0.900	0	0.994
SF3B5	SF3B6	9606.ENSP00000356541	9606.ENSP00000233468	0	0.969	0.900	0	0.996
SF3B5	SNRPA	9606.ENSP00000356541	9606.ENSP00000243563	0	0.972	0	0	0.972
SF3B5	SNRPC	9606.ENSP00000356541	9606.ENSP00000244520	0	0.906	0	0	0.906
SF3B5	SNRPB2	9606.ENSP00000356541	9606.ENSP00000246071	0	0.924	0.900	0	0.992
SF3B5	SNRPA1	9606.ENSP00000356541	9606.ENSP00000254193	0	0.983	0.900	0	0.998
SF3B5	SNW1	9606.ENSP00000356541	9606.ENSP00000261531	0	0.906	0	0	0.906
SF3B5	SNRNP40	9606.ENSP00000356541	9606.ENSP00000263694	0	0.800	0	0	0.800
SF3B5	SNRPF	9606.ENSP00000356541	9606.ENSP00000266735	0	0.946	0.900	0	0.994
SF3B5	TXNL4A	9606.ENSP00000356541	9606.ENSP00000269601	0	0.906	0.900	0	0.990
SF3B5	SNRPG	9606.ENSP00000356541	9606.ENSP00000272348	0	0.946	0.900	0	0.994
SF3B5	ZMAT2	9606.ENSP00000356541	9606.ENSP00000274712	0	0.906	0.900	0	0.990
SF3B5	SNIP1	9606.ENSP00000356541	9606.ENSP00000296215	0	0.928	0.900	0	0.992
SF3B5	SNRPD1	9606.ENSP00000356541	9606.ENSP00000300413	0	0.809	0.900	0	0.980
SF3B5	SRRM2	9606.ENSP00000356541	9606.ENSP00000301740	0	0.868	0.900	0	0.986
SF3B5	USP39	9606.ENSP00000356541	9606.ENSP00000312981	0	0.800	0	0	0.800
SF3B5	SNRNP200	9606.ENSP00000356541	9606.ENSP00000317123	0	0.906	0.900	0	0.990
SF3B5	SRRM1	9606.ENSP00000356541	9606.ENSP00000326261	0	0.800	0	0	0.800
SF3B5	SNRPD2	9606.ENSP00000356541	9606.ENSP00000342374	0	0.946	0.900	0	0.994
SF3B5	XAB2	9606.ENSP00000356541	9606.ENSP00000351137	0	0.906	0	0	0.906
SF3B5	UBL5	9606.ENSP00000356541	9606.ENSP00000351492	0	0.800	0	0	0.800
SF3B5	SNRNP70	9606.ENSP00000356541	9606.ENSP00000472998	0	0.818	0	0	0.818
SF3B5	SMU1	9606.ENSP00000356541	9606.ENSP00000380336	0	0.800	0.900	0	0.979
SF3B5	WBP4	9606.ENSP00000356541	9606.ENSP00000368801	0	0.800	0.900	0	0.979
SF3B5	SNRPB	9606.ENSP00000356541	9606.ENSP00000412566	0	0.945	0.900	0	0.994
SF3B5	SNRPE	9606.ENSP00000356541	9606.ENSP00000400591	0	0.959	0.900	0	0.995
SF3B6	SNRPD3	9606.ENSP00000233468	9606.ENSP00000215829	0	0.871	0.900	0	0.986
SF3B6	SNRNP200	9606.ENSP00000233468	9606.ENSP00000317123	0	0.800	0	0	0.800
SF3B6	XAB2	9606.ENSP00000233468	9606.ENSP00000351137	0	0.800	0	0	0.800
SF3B6	SMU1	9606.ENSP00000233468	9606.ENSP00000380336	0	0.800	0	0	0.800
SF3B6	UBL5	9606.ENSP00000233468	9606.ENSP00000351492	0	0.800	0	0	0.800
SF3B6	SRRM2	9606.ENSP00000233468	9606.ENSP00000301740	0	0.800	0	0	0.800
SF3B6	WBP4	9606.ENSP00000233468	9606.ENSP00000368801	0	0.800	0	0	0.800
SF3B6	SRRM1	9606.ENSP00000233468	9606.ENSP00000326261	0	0.800	0	0	0.800
SF3B6	TXNL4A	9606.ENSP00000233468	9606.ENSP00000269601	0	0.800	0	0	0.800
SF3B6	SNRNP40	9606.ENSP00000233468	9606.ENSP00000263694	0	0.800	0	0	0.800
SF3B6	ZMAT2	9606.ENSP00000233468	9606.ENSP00000274712	0	0.800	0	0	0.800
SF3B6	SNW1	9606.ENSP00000233468	9606.ENSP00000261531	0	0.817	0	0	0.817
SF3B6	SNIP1	9606.ENSP00000233468	9606.ENSP00000296215	0	0.847	0	0	0.847
SF3B6	USP39	9606.ENSP00000233468	9606.ENSP00000312981	0	0.922	0	0	0.922
SF3B6	SNRPD1	9606.ENSP00000233468	9606.ENSP00000300413	0	0.327	0.900	0	0.929
SF3B6	SNRPA1	9606.ENSP00000233468	9606.ENSP00000254193	0	0.840	0.600	0	0.933
SF3B6	SNRPB2	9606.ENSP00000233468	9606.ENSP00000246071	0	0.894	0.600	0	0.956
SF3B6	SNRPF	9606.ENSP00000233468	9606.ENSP00000266735	0	0.800	0.900	0	0.979
SF3B6	SNRPB	9606.ENSP00000233468	9606.ENSP00000412566	0	0.825	0.900	0	0.981
SF3B6	SNRPE	9606.ENSP00000233468	9606.ENSP00000400591	0	0.850	0.900	0	0.984
SF3B6	SNRPD2	9606.ENSP00000233468	9606.ENSP00000342374	0	0.863	0.900	0	0.985
SF3B6	SNRPG	9606.ENSP00000233468	9606.ENSP00000272348	0	0.899	0.900	0	0.989
SGK1	TSC22D3	9606.ENSP00000356832	9606.ENSP00000361458	0	0.504	0.600	0	0.793
SKIV2L2	SNW1	9606.ENSP00000230640	9606.ENSP00000261531	0	0.756	0	0	0.756
SLU7	SNRPD3	9606.ENSP00000297151	9606.ENSP00000215829	0	0.906	0	0	0.906
SLU7	SYF2	9606.ENSP00000297151	9606.ENSP00000236273	0	0.918	0	0	0.918
SLU7	SRSF6	9606.ENSP00000297151	9606.ENSP00000244020	0	0.106	0.800	0	0.813
SLU7	THOC2	9606.ENSP00000297151	9606.ENSP00000245838	0	0.356	0.600	0	0.731
SLU7	SNRPB2	9606.ENSP00000297151	9606.ENSP00000246071	0	0.871	0	0	0.871
SLU7	SNRPA1	9606.ENSP00000297151	9606.ENSP00000254193	0	0.910	0	0	0.910
SLU7	SNW1	9606.ENSP00000297151	9606.ENSP00000261531	0	0.919	0	0	0.919
SLU7	SNRNP40	9606.ENSP00000297151	9606.ENSP00000263694	0	0.800	0	0	0.800
SLU7	SNRPF	9606.ENSP00000297151	9606.ENSP00000266735	0	0.907	0	0	0.907
SLU7	SNRPG	9606.ENSP00000297151	9606.ENSP00000272348	0	0.906	0	0	0.906
SLU7	U2AF2	9606.ENSP00000297151	9606.ENSP00000307863	0	0	0.800	0	0.800
SLU7	SRSF11	9606.ENSP00000297151	9606.ENSP00000359988	0	0	0.800	0	0.800
SLU7	SRSF4	9606.ENSP00000297151	9606.ENSP00000362900	0	0.106	0.800	0	0.813
SLU7	SNRPB	9606.ENSP00000297151	9606.ENSP00000412566	0	0.871	0	0	0.871
SLU7	SRRM2	9606.ENSP00000297151	9606.ENSP00000301740	0	0.872	0	0	0.872
SLU7	SNRPD2	9606.ENSP00000297151	9606.ENSP00000342374	0	0.906	0	0	0.906
SLU7	SNRPE	9606.ENSP00000297151	9606.ENSP00000400591	0	0.913	0	0	0.913
